"HaulID","Stratum","LAT","LON","Depth","Year","wtcpue","Season","Species"
2002273,37,31.586,-81.093,6,2002,0,"Summer","Loligo Squid"
2002275,37,31.535,-81.071,7,2002,0,"Summer","Loligo Squid"
2002277,37,31.467,-81.084,11,2002,0.842925946692507,"Summer","Loligo Squid"
2002279,37,31.445,-81.095,11,2002,2.97797553430474,"Summer","Loligo Squid"
2002281,35,31.389,-81.148,9,2002,0.972008305099192,"Summer","Loligo Squid"
2002283,35,31.34,-81.196,9,2002,0,"Summer","Loligo Squid"
2002285,35,31.308,-81.206,7,2002,0,"Summer","Loligo Squid"
2002287,35,31.228,-81.234,7,2002,0,"Summer","Loligo Squid"
2002289,35,31.185,-81.262,8,2002,0,"Summer","Loligo Squid"
2002291,35,31.143,-81.3,6,2002,0,"Summer","Loligo Squid"
2002293,35,31.14,-81.249,8,2002,0.348997951167837,"Summer","Loligo Squid"
2002295,33,31.058,-81.295,8,2002,0.103719932752137,"Summer","Loligo Squid"
2002297,33,31.042,-81.325,6,2002,0,"Summer","Loligo Squid"
2002299,33,31.003,-81.308,8,2002,0.0701686244184611,"Summer","Loligo Squid"
2002301,33,30.945,-81.318,8,2002,0.0063325029189444,"Summer","Loligo Squid"
2002303,33,30.902,-81.318,8,2002,0.0098619751444924,"Summer","Loligo Squid"
2002305,33,30.888,-81.342,8,2002,0,"Summer","Loligo Squid"
2002307,33,30.859,-81.369,8,2002,0,"Summer","Loligo Squid"
2002309,31,30.765,-81.425,8,2002,0.0058630494464469,"Summer","Loligo Squid"
2002311,31,30.785,-81.335,8,2002,0.0204343292602912,"Summer","Loligo Squid"
2002313,31,30.677,-81.395,7,2002,0,"Summer","Loligo Squid"
2002315,29,30.322,-81.386,8,2002,0,"Summer","Loligo Squid"
2002317,29,30.294,-81.383,9,2002,0,"Summer","Loligo Squid"
2002319,21,28.762,-80.707,9,2002,0,"Summer","Loligo Squid"
2002321,21,28.852,-80.765,8,2002,0.0059858138521273,"Summer","Loligo Squid"
2002323,21,28.911,-80.803,9,2002,0,"Summer","Loligo Squid"
2002325,23,28.948,-80.829,9,2002,0.0076552605477405,"Summer","Loligo Squid"
2002327,23,29.01,-80.87,8,2002,0,"Summer","Loligo Squid"
2002329,23,29.13,-80.947,10,2002,0.0076224977696773,"Summer","Loligo Squid"
2002331,25,29.234,-81.004,7,2002,0,"Summer","Loligo Squid"
2002333,25,29.357,-81.062,7,2002,0,"Summer","Loligo Squid"
2002335,25,29.382,-81.074,8,2002,0,"Summer","Loligo Squid"
2002337,25,29.445,-81.104,8,2002,0,"Summer","Loligo Squid"
2002339,27,29.599,-81.176,10,2002,0,"Summer","Loligo Squid"
2002341,27,29.679,-81.209,9,2002,0,"Summer","Loligo Squid"
2002343,27,29.764,-81.242,8,2002,0,"Summer","Loligo Squid"
2002345,27,29.822,-81.256,8,2002,0,"Summer","Loligo Squid"
2002347,29,29.961,-81.297,10,2002,0,"Summer","Loligo Squid"
2002349,29,30.135,-81.342,11,2002,0,"Summer","Loligo Squid"
2002351,39,31.949,-80.804,7,2002,0,"Summer","Loligo Squid"
2002353,39,31.971,-80.755,11,2002,0,"Summer","Loligo Squid"
2002355,41,32.072,-80.758,9,2002,0,"Summer","Loligo Squid"
2002357,41,32.079,-80.646,9,2002,0.004718321393973,"Summer","Loligo Squid"
2002359,41,32.175,-80.535,9,2002,0.0205904856441029,"Summer","Loligo Squid"
2002361,41,32.301,-80.374,8,2002,0,"Summer","Loligo Squid"
2002363,43,32.397,-80.291,8,2002,0,"Summer","Loligo Squid"
2002365,43,32.425,-80.272,7,2002,0,"Summer","Loligo Squid"
2002367,45,32.586,-79.954,9,2002,0,"Summer","Loligo Squid"
2002369,45,32.598,-79.955,6,2002,0,"Summer","Loligo Squid"
2002371,45,32.624,-79.9,8,2002,0,"Summer","Loligo Squid"
2002373,45,32.708,-79.769,9,2002,0,"Summer","Loligo Squid"
2002375,47,32.809,-79.68,8,2002,0,"Summer","Loligo Squid"
2002377,47,32.835,-79.661,8,2002,0,"Summer","Loligo Squid"
2002379,47,32.847,-79.597,7,2002,0,"Summer","Loligo Squid"
2002381,61,34.413,-77.558,8,2002,0,"Summer","Loligo Squid"
2002383,61,34.445,-77.504,7,2002,0,"Summer","Loligo Squid"
2002385,61,34.49,-77.412,8,2002,0,"Summer","Loligo Squid"
2002387,61,34.533,-77.311,8,2002,0,"Summer","Loligo Squid"
2002389,61,34.617,-77.152,11,2002,0,"Summer","Loligo Squid"
2002391,65,34.805,-76.354,9,2002,0.0114284633259401,"Summer","Loligo Squid"
2002393,67,35.227,-75.595,7,2002,0.0284060112220284,"Summer","Loligo Squid"
2002395,67,35.207,-75.672,9,2002,0.578120469898679,"Summer","Loligo Squid"
2002397,67,35.168,-75.791,8,2002,0.0076840170672331,"Summer","Loligo Squid"
2002399,67,35.151,-75.838,8,2002,0,"Summer","Loligo Squid"
2002401,67,35.102,-75.946,7,2002,0,"Summer","Loligo Squid"
2002403,65,35.034,-76.032,9,2002,0.179133396001131,"Summer","Loligo Squid"
2002405,65,34.994,-76.12,9,2002,0,"Summer","Loligo Squid"
2002407,65,34.866,-76.283,10,2002,0,"Summer","Loligo Squid"
2003205,53,33.794,-78.691,9,2003,0.0038567021792111,"Summer","Loligo Squid"
2003207,53,33.795,-78.662,10,2003,0.0036798877984636,"Summer","Loligo Squid"
2003209,53,33.833,-78.584,10,2003,0,"Summer","Loligo Squid"
2003211,55,33.89,-78.35,10,2003,0,"Summer","Loligo Squid"
2003213,55,33.866,-78.066,8,2003,0,"Summer","Loligo Squid"
2003215,55,33.824,-77.993,7,2003,0,"Summer","Loligo Squid"
2003217,55,33.784,-77.978,9,2003,0.122502166374996,"Summer","Loligo Squid"
2003219,57,33.712,-77.895,10,2003,0,"Summer","Loligo Squid"
2003221,65,34.803,-76.356,11,2003,0.0179996538373846,"Summer","Loligo Squid"
2003223,65,34.854,-76.3,8,2003,0,"Summer","Loligo Squid"
2003225,65,34.988,-76.132,8,2003,0,"Summer","Loligo Squid"
2003227,65,35.032,-76.044,9,2003,0.111575706358794,"Summer","Loligo Squid"
2003229,67,35.092,-75.956,9,2003,0.0103866501160163,"Summer","Loligo Squid"
2003231,67,35.147,-75.851,9,2003,0,"Summer","Loligo Squid"
2003233,67,35.163,-75.807,9,2003,0,"Summer","Loligo Squid"
2003235,67,35.201,-75.688,9,2003,0,"Summer","Loligo Squid"
2003237,67,35.227,-75.595,7,2003,0,"Summer","Loligo Squid"
2003239,63,34.641,-76.554,8,2003,0.97869726557696,"Summer","Loligo Squid"
2003241,63,34.666,-76.62,8,2003,0,"Summer","Loligo Squid"
2003243,63,34.69,-76.789,8,2003,0,"Summer","Loligo Squid"
2003245,63,34.662,-77.002,8,2003,0,"Summer","Loligo Squid"
2003247,61,34.623,-77.134,11,2003,0.0439867848205022,"Summer","Loligo Squid"
2003249,41,32.303,-80.372,8,2003,0.0366115044649416,"Summer","Loligo Squid"
2003251,41,32.282,-80.447,8,2003,0,"Summer","Loligo Squid"
2003253,41,32.165,-80.527,8,2003,0.119091198612129,"Summer","Loligo Squid"
2003255,41,32.071,-80.76,9,2003,0.0128303284674984,"Summer","Loligo Squid"
2003257,39,31.971,-80.755,11,2003,0.217828863171125,"Summer","Loligo Squid"
2003259,39,31.96,-80.783,9,2003,0.110360930291766,"Summer","Loligo Squid"
2003261,39,31.852,-80.891,9,2003,0,"Summer","Loligo Squid"
2003263,39,31.843,-80.921,9,2003,0,"Summer","Loligo Squid"
2003265,29,30.321,-81.386,9,2003,0,"Summer","Loligo Squid"
2003267,29,30.295,-81.383,8,2003,0,"Summer","Loligo Squid"
2003269,29,30.149,-81.345,9,2003,0,"Summer","Loligo Squid"
2003271,29,29.969,-81.3,9,2003,0,"Summer","Loligo Squid"
2003273,27,29.837,-81.253,8,2003,0.118910291889166,"Summer","Loligo Squid"
2003275,27,29.774,-81.246,11,2003,0,"Summer","Loligo Squid"
2003277,27,29.69,-81.213,9,2003,0,"Summer","Loligo Squid"
2003279,27,29.61,-81.181,8,2003,0,"Summer","Loligo Squid"
2003281,25,29.459,-81.11,9,2003,0,"Summer","Loligo Squid"
2003283,21,28.762,-80.707,9,2003,0.185430186537336,"Summer","Loligo Squid"
2003285,21,28.849,-80.764,7,2003,0.129869501965178,"Summer","Loligo Squid"
2003287,21,28.911,-80.802,9,2003,0.141640909676248,"Summer","Loligo Squid"
2003289,23,28.948,-80.829,11,2003,2.42416584011783,"Summer","Loligo Squid"
2003291,23,29.008,-80.869,9,2003,0.449658842574347,"Summer","Loligo Squid"
2003293,23,29.105,-80.93,10,2003,0.0172498486418475,"Summer","Loligo Squid"
2003295,25,29.27,-81.02,10,2003,0.417118858320123,"Summer","Loligo Squid"
2003297,25,29.356,-81.062,8,2003,0,"Summer","Loligo Squid"
2003299,25,29.511,-81.136,8,2003,0,"Summer","Loligo Squid"
2003301,31,30.665,-81.393,10,2003,0.224981525514659,"Summer","Loligo Squid"
2003303,31,30.753,-81.439,7,2003,0,"Summer","Loligo Squid"
2003305,31,30.776,-81.402,7,2003,0.0540479120496375,"Summer","Loligo Squid"
2003307,31,30.786,-81.338,7,2003,1.44604525491877,"Summer","Loligo Squid"
2003309,33,30.844,-81.377,6,2003,0,"Summer","Loligo Squid"
2003311,33,30.872,-81.346,7,2003,0,"Summer","Loligo Squid"
2003313,33,30.884,-81.316,9,2003,0.409965742135714,"Summer","Loligo Squid"
2003315,33,30.934,-81.309,9,2003,0.217958156174533,"Summer","Loligo Squid"
2003317,33,30.993,-81.317,8,2003,0.60750101472698,"Summer","Loligo Squid"
2003319,33,31.027,-81.328,8,2003,0.188690563166543,"Summer","Loligo Squid"
2003321,33,31.043,-81.302,9,2003,0.206610747808004,"Summer","Loligo Squid"
2003323,35,31.132,-81.261,9,2003,4.94077541416653,"Summer","Loligo Squid"
2003325,35,31.141,-81.301,7,2003,0.0322189065592581,"Summer","Loligo Squid"
2003327,43,32.493,-80.185,9,2003,0.0110969136452175,"Summer","Loligo Squid"
2003329,43,32.555,-80.099,7,2003,0.0140356503116861,"Summer","Loligo Squid"
2003331,45,32.587,-79.954,9,2003,0,"Summer","Loligo Squid"
2003333,45,32.598,-79.954,7,2003,0.0016738304298789,"Summer","Loligo Squid"
2003335,45,32.624,-79.899,8,2003,0.0088826576261517,"Summer","Loligo Squid"
2003337,45,32.708,-79.769,9,2003,0.0082209485328118,"Summer","Loligo Squid"
2003339,39,31.768,-80.958,10,2003,0.0012864250569228,"Summer","Loligo Squid"
2003341,37,31.727,-81.037,7,2003,0,"Summer","Loligo Squid"
2003343,37,31.708,-81,10,2003,0.0017151346895756,"Summer","Loligo Squid"
2003345,37,31.591,-81.061,8,2003,0.005382399935181,"Summer","Loligo Squid"
2003347,37,31.585,-81.092,6,2003,0,"Summer","Loligo Squid"
2003349,37,31.535,-81.07,7,2003,0.0077143458045804,"Summer","Loligo Squid"
2003351,37,31.466,-81.085,9,2003,0.12421844968237,"Summer","Loligo Squid"
2003353,35,31.389,-81.148,7,2003,0,"Summer","Loligo Squid"
2003355,35,31.341,-81.196,7,2003,0,"Summer","Loligo Squid"
2003357,35,31.266,-81.21,7,2003,0,"Summer","Loligo Squid"
2003359,35,31.229,-81.233,6,2003,0,"Summer","Loligo Squid"
2003361,35,31.185,-81.264,7,2003,0,"Summer","Loligo Squid"
2003363,47,32.795,-79.661,11,2003,0.0290460389066823,"Summer","Loligo Squid"
2003365,47,32.834,-79.66,8,2003,0,"Summer","Loligo Squid"
2003367,47,32.846,-79.596,7,2003,0,"Summer","Loligo Squid"
2003369,47,32.893,-79.52,7,2003,0.0090702010458765,"Summer","Loligo Squid"
2003371,49,32.951,-79.392,7,2003,0,"Summer","Loligo Squid"
2003373,49,32.987,-79.272,10,2003,0,"Summer","Loligo Squid"
2003375,49,33.069,-79.164,9,2003,0.705857488886439,"Summer","Loligo Squid"
2003377,49,33.047,-79.115,8,2003,0.702350876066243,"Summer","Loligo Squid"
2003379,51,33.328,-79.127,9,2003,0,"Summer","Loligo Squid"
2003381,57,33.737,-77.907,8,2003,0,"Summer","Loligo Squid"
2003383,57,33.792,-77.925,8,2003,0,"Summer","Loligo Squid"
2003385,57,33.853,-77.933,8,2003,0.541326799868721,"Summer","Loligo Squid"
2003387,59,33.971,-77.905,9,2003,0,"Summer","Loligo Squid"
2003389,59,34.039,-77.868,11,2003,0,"Summer","Loligo Squid"
2003391,59,34.088,-77.855,10,2003,0,"Summer","Loligo Squid"
2003393,59,34.191,-77.796,8,2003,0,"Summer","Loligo Squid"
2003395,59,34.254,-77.745,9,2003,0,"Summer","Loligo Squid"
2003397,61,34.413,-77.557,10,2003,0,"Summer","Loligo Squid"
2003399,61,34.452,-77.489,9,2003,0,"Summer","Loligo Squid"
2003401,61,34.49,-77.411,9,2003,0,"Summer","Loligo Squid"
2003403,51,33.541,-78.998,8,2003,0.0001377732998079,"Summer","Loligo Squid"
2003405,51,33.469,-79.053,8,2003,0.036473314495053,"Summer","Loligo Squid"
2003407,51,33.349,-79.125,8,2003,0,"Summer","Loligo Squid"
2004205,57,33.714,-77.896,8,2004,0.120213963848889,"Summer","Loligo Squid"
2004207,57,33.736,-77.907,7,2004,0.591559138929374,"Summer","Loligo Squid"
2004209,57,33.791,-77.926,7,2004,0,"Summer","Loligo Squid"
2004211,57,33.852,-77.933,7,2004,0,"Summer","Loligo Squid"
2004213,57,33.911,-77.924,9,2004,0,"Summer","Loligo Squid"
2004215,59,33.971,-77.905,9,2004,0,"Summer","Loligo Squid"
2004217,59,34.039,-77.868,13,2004,0,"Summer","Loligo Squid"
2004219,59,34.102,-77.85,10,2004,0,"Summer","Loligo Squid"
2004221,59,34.191,-77.796,9,2004,0,"Summer","Loligo Squid"
2004223,55,33.773,-77.971,9,2004,0,"Summer","Loligo Squid"
2004225,55,33.813,-77.989,8,2004,0,"Summer","Loligo Squid"
2004227,55,33.855,-78.059,6,2004,0,"Summer","Loligo Squid"
2004229,55,33.893,-78.294,9,2004,0,"Summer","Loligo Squid"
2004231,55,33.891,-78.339,9,2004,0,"Summer","Loligo Squid"
2004233,53,33.833,-78.568,8,2004,0,"Summer","Loligo Squid"
2004235,53,33.808,-78.623,9,2004,0.265323076701767,"Summer","Loligo Squid"
2004237,53,33.795,-78.691,9,2004,0,"Summer","Loligo Squid"
2004239,53,33.732,-78.762,9,2004,0.0560060763555974,"Summer","Loligo Squid"
2004241,51,33.468,-78.999,9,2004,0.91095886281212,"Summer","Loligo Squid"
2004243,51,33.469,-79.052,8,2004,0.0150450518105683,"Summer","Loligo Squid"
2004245,51,33.389,-79.124,8,2004,0.0989801406296248,"Summer","Loligo Squid"
2004247,51,33.349,-79.127,8,2004,0.0031465516035506,"Summer","Loligo Squid"
2004249,49,33.139,-79.155,7,2004,0,"Summer","Loligo Squid"
2004251,49,33.059,-79.268,8,2004,0,"Summer","Loligo Squid"
2004253,49,33.001,-79.273,9,2004,0,"Summer","Loligo Squid"
2004255,41,32.072,-80.758,9,2004,0.0265431251624997,"Summer","Loligo Squid"
2004257,39,31.961,-80.782,8,2004,0.0887617154333132,"Summer","Loligo Squid"
2004259,39,31.853,-80.891,8,2004,0.0029502307830011,"Summer","Loligo Squid"
2004261,39,31.843,-80.921,7,2004,0.0173398929504985,"Summer","Loligo Squid"
2004263,39,31.792,-80.958,7,2004,0,"Summer","Loligo Squid"
2004265,39,31.768,-80.958,8,2004,0,"Summer","Loligo Squid"
2004267,37,31.726,-81.037,7,2004,0.0014554929586252,"Summer","Loligo Squid"
2004269,37,31.709,-81.001,8,2004,0.365675601182603,"Summer","Loligo Squid"
2004271,37,31.592,-81.062,9,2004,0.236936511160211,"Summer","Loligo Squid"
2004273,41,32.176,-80.535,9,2004,0.17790183408566,"Summer","Loligo Squid"
2004275,41,32.238,-80.536,7,2004,0.0031467846080217,"Summer","Loligo Squid"
2004277,41,32.278,-80.472,7,2004,0,"Summer","Loligo Squid"
2004279,43,32.555,-80.098,7,2004,0,"Summer","Loligo Squid"
2004281,43,32.572,-80.03,7,2004,0,"Summer","Loligo Squid"
2004283,45,32.598,-79.955,7,2004,0,"Summer","Loligo Squid"
2004285,45,32.624,-79.899,8,2004,0,"Summer","Loligo Squid"
2004287,59,34.254,-77.745,9,2004,0,"Summer","Loligo Squid"
2004289,67,35.206,-75.674,9,2004,0,"Summer","Loligo Squid"
2004291,67,35.188,-75.726,7,2004,0,"Summer","Loligo Squid"
2004293,67,35.168,-75.792,9,2004,0,"Summer","Loligo Squid"
2004295,67,35.15,-75.841,9,2004,0,"Summer","Loligo Squid"
2004297,67,35.102,-75.946,7,2004,0,"Summer","Loligo Squid"
2004299,65,35.034,-76.032,9,2004,0,"Summer","Loligo Squid"
2004301,65,34.994,-76.121,8,2004,0,"Summer","Loligo Squid"
2004303,65,34.971,-76.151,7,2004,0,"Summer","Loligo Squid"
2004305,65,34.866,-76.283,9,2004,0,"Summer","Loligo Squid"
2004307,65,34.681,-76.468,8,2004,0,"Summer","Loligo Squid"
2004309,63,34.639,-76.554,8,2004,0,"Summer","Loligo Squid"
2004311,63,34.667,-76.621,8,2004,0,"Summer","Loligo Squid"
2004313,63,34.69,-76.789,8,2004,0,"Summer","Loligo Squid"
2004315,63,34.662,-77.003,8,2004,0,"Summer","Loligo Squid"
2004317,61,34.623,-77.134,11,2004,0,"Summer","Loligo Squid"
2004319,61,34.497,-77.395,8,2004,0,"Summer","Loligo Squid"
2004321,61,34.453,-77.488,9,2004,0,"Summer","Loligo Squid"
2004323,61,34.412,-77.558,8,2004,0,"Summer","Loligo Squid"
2004325,49,32.956,-79.384,7,2004,0.0018109297712713,"Summer","Loligo Squid"
2004327,47,32.931,-79.479,7,2004,0,"Summer","Loligo Squid"
2004329,47,32.904,-79.513,7,2004,0,"Summer","Loligo Squid"
2004331,47,32.842,-79.577,7,2004,0.008222675800014,"Summer","Loligo Squid"
2004333,47,32.802,-79.653,9,2004,0.0043226555945092,"Summer","Loligo Squid"
2004335,45,32.707,-79.769,11,2004,0.0034437504960465,"Summer","Loligo Squid"
2004337,35,31.39,-81.148,7,2004,0.261774549059625,"Summer","Loligo Squid"
2004339,35,31.339,-81.196,7,2004,0.311637771404413,"Summer","Loligo Squid"
2004341,35,31.266,-81.21,7,2004,0.117260170365898,"Summer","Loligo Squid"
2004343,35,31.229,-81.234,6,2004,0.088523354088633,"Summer","Loligo Squid"
2004345,35,31.14,-81.25,8,2004,0.487950839133136,"Summer","Loligo Squid"
2004347,33,30.941,-81.318,7,2004,0.533039408834848,"Summer","Loligo Squid"
2004349,33,30.845,-81.377,7,2004,0,"Summer","Loligo Squid"
2004351,31,30.785,-81.335,10,2004,0.294191207370353,"Summer","Loligo Squid"
2004353,31,30.753,-81.439,8,2004,0,"Summer","Loligo Squid"
2004355,31,30.677,-81.395,8,2004,0.0265486406067511,"Summer","Loligo Squid"
2004357,29,30.323,-81.386,9,2004,0,"Summer","Loligo Squid"
2004359,29,30.294,-81.383,9,2004,0,"Summer","Loligo Squid"
2004361,29,30.15,-81.346,8,2004,0,"Summer","Loligo Squid"
2004363,29,29.971,-81.301,8,2004,0,"Summer","Loligo Squid"
2004365,27,29.837,-81.253,7,2004,0.0103018144272457,"Summer","Loligo Squid"
2004367,27,29.774,-81.245,10,2004,0,"Summer","Loligo Squid"
2004369,27,29.69,-81.213,8,2004,0,"Summer","Loligo Squid"
2004371,27,29.609,-81.181,8,2004,0,"Summer","Loligo Squid"
2004373,25,29.524,-81.143,8,2004,0,"Summer","Loligo Squid"
2004375,21,28.761,-80.707,9,2004,0,"Summer","Loligo Squid"
2004377,21,28.85,-80.765,7,2004,0,"Summer","Loligo Squid"
2004379,21,28.909,-80.802,9,2004,0,"Summer","Loligo Squid"
2004381,23,28.947,-80.828,7,2004,0,"Summer","Loligo Squid"
2004383,23,29.01,-80.87,7,2004,0,"Summer","Loligo Squid"
2004385,23,29.104,-80.93,8,2004,0,"Summer","Loligo Squid"
2004387,25,29.269,-81.019,9,2004,0,"Summer","Loligo Squid"
2004389,25,29.381,-81.075,7,2004,0,"Summer","Loligo Squid"
2004391,25,29.445,-81.104,8,2004,0,"Summer","Loligo Squid"
2004393,31,30.776,-81.402,8,2004,0,"Summer","Loligo Squid"
2004395,33,30.87,-81.346,7,2004,0,"Summer","Loligo Squid"
2004397,33,31.025,-81.328,7,2004,0,"Summer","Loligo Squid"
2004399,35,31.177,-81.281,6,2004,0,"Summer","Loligo Squid"
2004401,35,31.307,-81.204,6,2004,0,"Summer","Loligo Squid"
2004403,37,31.433,-81.109,9,2004,0.0480298974093812,"Summer","Loligo Squid"
2004405,37,31.465,-81.086,11,2004,0.0208862171354828,"Summer","Loligo Squid"
2004407,37,31.524,-81.077,8,2004,0.0032912305290185,"Summer","Loligo Squid"
2005205,41,32.282,-80.447,7,2005,0,"Summer","Loligo Squid"
2005207,41,32.241,-80.51,8,2005,0,"Summer","Loligo Squid"
2005209,41,32.164,-80.528,9,2005,0.0037209363137617,"Summer","Loligo Squid"
2005211,41,32.078,-80.649,9,2005,0,"Summer","Loligo Squid"
2005213,39,31.96,-80.782,8,2005,0,"Summer","Loligo Squid"
2005215,39,31.855,-80.887,8,2005,0,"Summer","Loligo Squid"
2005217,39,31.843,-80.922,7,2005,0,"Summer","Loligo Squid"
2005219,39,31.793,-80.961,7,2005,0,"Summer","Loligo Squid"
2005221,39,31.768,-80.957,8,2005,0,"Summer","Loligo Squid"
2005223,29,30.322,-81.386,9,2005,0,"Summer","Loligo Squid"
2005225,29,30.292,-81.383,9,2005,0,"Summer","Loligo Squid"
2005227,29,30.148,-81.345,10,2005,0,"Summer","Loligo Squid"
2005229,29,29.971,-81.301,9,2005,0,"Summer","Loligo Squid"
2005231,27,29.838,-81.254,7,2005,0,"Summer","Loligo Squid"
2005233,27,29.774,-81.245,9,2005,0,"Summer","Loligo Squid"
2005235,27,29.691,-81.214,7,2005,0,"Summer","Loligo Squid"
2005237,27,29.61,-81.181,7,2005,0,"Summer","Loligo Squid"
2005239,21,28.762,-80.707,8,2005,0,"Summer","Loligo Squid"
2005241,21,28.85,-80.765,7,2005,0.0109167427938586,"Summer","Loligo Squid"
2005243,21,28.91,-80.802,9,2005,0,"Summer","Loligo Squid"
2005245,23,28.947,-80.829,9,2005,0,"Summer","Loligo Squid"
2005247,23,29.009,-80.87,7,2005,0,"Summer","Loligo Squid"
2005249,23,29.128,-80.946,9,2005,0,"Summer","Loligo Squid"
2005251,25,29.269,-81.019,8,2005,0.0213036790140429,"Summer","Loligo Squid"
2005253,25,29.38,-81.074,7,2005,0,"Summer","Loligo Squid"
2005255,25,29.444,-81.104,6,2005,0.0061871496541542,"Summer","Loligo Squid"
2005257,25,29.509,-81.135,7,2005,0.005906428383423,"Summer","Loligo Squid"
2005259,31,30.665,-81.393,8,2005,0.0020082648733086,"Summer","Loligo Squid"
2005261,31,30.752,-81.42,8,2005,0,"Summer","Loligo Squid"
2005263,31,30.777,-81.402,7,2005,0,"Summer","Loligo Squid"
2005265,31,30.785,-81.337,8,2005,0.0628221784587078,"Summer","Loligo Squid"
2005267,33,30.872,-81.346,7,2005,0,"Summer","Loligo Squid"
2005269,33,30.882,-81.316,9,2005,0,"Summer","Loligo Squid"
2005271,33,30.933,-81.309,11,2005,0,"Summer","Loligo Squid"
2005273,33,30.991,-81.318,8,2005,0,"Summer","Loligo Squid"
2005275,35,31.132,-81.261,9,2005,0,"Summer","Loligo Squid"
2005277,35,31.14,-81.303,7,2005,0,"Summer","Loligo Squid"
2005279,35,31.177,-81.28,6,2005,0,"Summer","Loligo Squid"
2005281,35,31.215,-81.239,6,2005,0,"Summer","Loligo Squid"
2005283,35,31.25,-81.208,8,2005,0.0296239331206842,"Summer","Loligo Squid"
2005285,35,31.329,-81.195,7,2005,0,"Summer","Loligo Squid"
2005287,35,31.379,-81.161,8,2005,0.0578085408752427,"Summer","Loligo Squid"
2005289,37,31.432,-81.109,8,2005,0,"Summer","Loligo Squid"
2005291,37,31.465,-81.086,9,2005,0,"Summer","Loligo Squid"
2005293,37,31.523,-81.077,7,2005,0,"Summer","Loligo Squid"
2005295,37,31.584,-81.075,7,2005,0,"Summer","Loligo Squid"
2005297,37,31.695,-81.01,7,2005,0,"Summer","Loligo Squid"
2005299,37,31.718,-81.022,7,2005,0,"Summer","Loligo Squid"
2005301,57,33.713,-77.896,8,2005,0.510163467776204,"Summer","Loligo Squid"
2005303,57,33.736,-77.907,7,2005,0.138765810541065,"Summer","Loligo Squid"
2005305,57,33.79,-77.925,7,2005,0,"Summer","Loligo Squid"
2005307,57,33.852,-77.933,6,2005,0.485284727252245,"Summer","Loligo Squid"
2005309,57,33.911,-77.923,8,2005,0.0442091055477272,"Summer","Loligo Squid"
2005311,59,33.971,-77.905,7,2005,0.0282344405764091,"Summer","Loligo Squid"
2005313,59,34.046,-77.866,9,2005,0.04044075254573,"Summer","Loligo Squid"
2005315,59,34.09,-77.857,8,2005,0,"Summer","Loligo Squid"
2005317,59,34.191,-77.796,8,2005,0.0018681750779995,"Summer","Loligo Squid"
2005319,59,34.253,-77.745,9,2005,0,"Summer","Loligo Squid"
2005321,61,34.412,-77.557,9,2005,0,"Summer","Loligo Squid"
2005323,61,34.453,-77.489,9,2005,0,"Summer","Loligo Squid"
2005325,65,34.804,-76.355,9,2005,0,"Summer","Loligo Squid"
2005327,65,34.856,-76.298,9,2005,0,"Summer","Loligo Squid"
2005329,67,35.093,-75.956,9,2005,0,"Summer","Loligo Squid"
2005331,67,35.147,-75.851,8,2005,0,"Summer","Loligo Squid"
2005333,67,35.163,-75.807,9,2005,0,"Summer","Loligo Squid"
2005335,67,35.188,-75.727,7,2005,0,"Summer","Loligo Squid"
2005337,67,35.206,-75.673,9,2005,0,"Summer","Loligo Squid"
2005339,65,35.034,-76.032,9,2005,0,"Summer","Loligo Squid"
2005341,65,34.994,-76.121,7,2005,0,"Summer","Loligo Squid"
2005343,65,34.971,-76.152,8,2005,0,"Summer","Loligo Squid"
2005345,63,34.64,-76.555,8,2005,0,"Summer","Loligo Squid"
2005347,63,34.667,-76.619,8,2005,0,"Summer","Loligo Squid"
2005349,63,34.69,-76.788,8,2005,0,"Summer","Loligo Squid"
2005351,63,34.653,-77.034,11,2005,0,"Summer","Loligo Squid"
2005353,61,34.623,-77.133,10,2005,0,"Summer","Loligo Squid"
2005355,61,34.498,-77.394,7,2005,0,"Summer","Loligo Squid"
2005357,43,32.397,-80.292,8,2005,0,"Summer","Loligo Squid"
2005359,43,32.493,-80.183,10,2005,0,"Summer","Loligo Squid"
2005361,45,32.598,-79.954,8,2005,0,"Summer","Loligo Squid"
2005363,45,32.625,-79.898,9,2005,0.0194583380892916,"Summer","Loligo Squid"
2005365,45,32.707,-79.768,10,2005,0,"Summer","Loligo Squid"
2005367,47,32.833,-79.662,7,2005,0,"Summer","Loligo Squid"
2005369,47,32.847,-79.598,7,2005,0,"Summer","Loligo Squid"
2005371,47,32.892,-79.52,8,2005,0,"Summer","Loligo Squid"
2005373,47,32.931,-79.48,7,2005,0,"Summer","Loligo Squid"
2005375,55,33.773,-77.971,8,2005,0,"Summer","Loligo Squid"
2005377,55,33.855,-78.067,9,2005,0,"Summer","Loligo Squid"
2005379,55,33.9,-78.201,9,2005,0,"Summer","Loligo Squid"
2005381,55,33.893,-78.295,10,2005,0,"Summer","Loligo Squid"
2005383,55,33.892,-78.338,10,2005,0,"Summer","Loligo Squid"
2005385,53,33.833,-78.566,9,2005,0,"Summer","Loligo Squid"
2005387,53,33.79,-78.615,10,2005,0,"Summer","Loligo Squid"
2005389,53,33.796,-78.647,10,2005,0.0105420395305732,"Summer","Loligo Squid"
2005391,53,33.732,-78.762,9,2005,0.0471338266358988,"Summer","Loligo Squid"
